date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrol,month,year,anomaly
2025-04-01,Bihar,Saran,841311,143,174,10,327,4,2025,-1
2025-04-01,Madhya Pradesh,Morena,476221,122,63,13,198,4,2025,-1
2025-04-01,Meghalaya,East Khasi Hills,793113,50,239,78,367,4,2025,-1
2025-04-01,Maharashtra,Nagpur,440027,81,14,10,105,4,2025,-1
2025-04-01,Telangana,Hyderabad,500013,92,10,12,114,4,2025,-1
2025-04-01,Madhya Pradesh,Dhar,454010,42,15,22,79,4,2025,-1
2025-04-01,Gujarat,Dahod,389151,289,237,18,544,4,2025,-1
2025-04-01,Meghalaya,West Garo Hills,794002,134,344,199,677,4,2025,-1
2025-04-01,Gujarat,Chhotaudepur,391170,20,12,15,47,4,2025,-1
2025-04-01,Gujarat,Devbhumi Dwarka,361310,51,17,15,83,4,2025,-1
2025-04-01,Bihar,East Champaran,845315,70,164,12,246,4,2025,-1
2025-04-01,Bihar,East Champaran,845303,130,466,23,619,4,2025,-1
2025-04-01,Bihar,Sitamarhi,843324,627,378,162,1167,4,2025,-1
2025-04-01,Rajasthan,Dholpur,328001,236,108,16,360,4,2025,-1
2025-04-01,Gujarat,Tapi,394370,68,12,13,93,4,2025,-1
2025-04-01,Uttar Pradesh,Baghpat,250611,311,224,18,553,4,2025,-1
2025-04-01,Uttar Pradesh,Fatehpur,212635,166,136,10,312,4,2025,-1
2025-04-01,Meghalaya,South West Khasi Hills,793119,44,111,38,193,4,2025,-1
2025-04-01,Chhattisgarh,Bijapur,494447,83,66,66,215,4,2025,-1
2025-04-01,Assam,Jorhat,785635,42,36,39,117,4,2025,-1
2025-04-01,Uttar Pradesh,Bahraich,271903,87,146,24,257,4,2025,-1
2025-04-01,Karnataka,Yadgir,585290,242,45,11,298,4,2025,-1
2025-04-01,Uttar Pradesh,Lucknow,226021,165,114,11,290,4,2025,-1
2025-04-01,Assam,Cachar,788118,14,16,19,49,4,2025,-1
2025-04-01,Gujarat,Rajkot,360002,279,65,43,387,4,2025,-1
2025-04-01,Jharkhand,Deoghar,815353,371,342,10,723,4,2025,-1
2025-04-01,Gujarat,Panchmahals,389001,182,54,59,295,4,2025,-1
2025-04-01,Maharashtra,Nandurbar,425412,237,35,10,282,4,2025,-1
2025-04-01,Assam,Golaghat,785603,117,29,12,158,4,2025,-1
2025-04-01,Meghalaya,West Garo Hills,794101,38,102,41,181,4,2025,-1
2025-04-01,Rajasthan,Jodhpur,342303,164,37,10,211,4,2025,-1
2025-04-01,Gujarat,Sabarkantha,383205,62,11,20,93,4,2025,-1
2025-04-01,Assam,Sonitpur,784110,91,100,36,227,4,2025,-1
2025-04-01,Assam,Nagaon,782136,50,36,14,100,4,2025,-1
2025-04-01,Bihar,Gaya,823001,134,420,12,566,4,2025,-1
2025-04-01,Uttar Pradesh,Etawah,206001,348,226,16,590,4,2025,-1
2025-04-01,Karnataka,Bengaluru,560048,98,27,19,144,4,2025,-1
2025-04-01,Uttar Pradesh,Kanpur Nagar,209402,69,61,20,150,4,2025,-1
2025-04-01,West Bengal,Jalpaiguri,735132,72,17,10,99,4,2025,-1
2025-04-01,Gujarat,Gandhinagar,382006,24,10,13,47,4,2025,-1
2025-04-01,Madhya Pradesh,Jabalpur,482003,125,23,11,159,4,2025,-1
2025-04-01,Uttar Pradesh,Shamli,247776,374,151,12,537,4,2025,-1
2025-04-01,Assam,Sibsagar,785685,60,20,164,244,4,2025,-1
2025-04-01,Delhi,West Delhi,110059,974,344,151,1469,4,2025,-1
2025-04-01,Madhya Pradesh,Barwani,451551,497,313,10,820,4,2025,-1
2025-04-01,Uttar Pradesh,Lucknow,226016,161,185,15,361,4,2025,-1
2025-04-01,Assam,Baksa,781360,84,192,73,349,4,2025,-1
2025-04-01,Meghalaya,South Garo Hills,794107,38,46,26,110,4,2025,-1
2025-04-01,Uttar Pradesh,Gorakhpur,273001,68,180,23,271,4,2025,-1
2025-04-01,Gujarat,Botad,364710,291,21,20,332,4,2025,-1
2025-04-01,Gujarat,Junagadh,362001,250,27,12,289,4,2025,-1
2025-04-01,Assam,Bongaigaon,783381,12,11,13,36,4,2025,-1
2025-04-01,Gujarat,Porbandar,360579,62,10,20,92,4,2025,-1
2025-04-01,Assam,Sibsagar,785686,31,16,55,102,4,2025,-1
2025-04-01,Uttar Pradesh,Balrampur,271208,123,201,10,334,4,2025,-1
2025-04-01,Uttar Pradesh,Varanasi,221002,147,175,10,332,4,2025,-1
2025-04-01,Madhya Pradesh,Morena,476115,155,87,25,267,4,2025,-1
2025-04-01,Uttar Pradesh,Bara Banki,225301,172,72,10,254,4,2025,-1
2025-04-01,Assam,Cachar,788002,69,31,19,119,4,2025,-1
2025-04-01,Madhya Pradesh,Shivpuri,473880,64,48,13,125,4,2025,-1
2025-04-01,Uttarakhand,Nainital,263139,488,66,48,602,4,2025,-1
2025-04-01,Maharashtra,Beed,431122,379,52,19,450,4,2025,-1
2025-04-01,Rajasthan,Jaipur,302001,128,39,13,180,4,2025,-1
2025-04-01,Gujarat,Sabarkantha,383255,82,27,12,121,4,2025,-1
2025-04-01,Uttar Pradesh,Shahjahanpur,242001,725,385,17,1127,4,2025,-1
2025-04-01,Karnataka,Bengaluru,560064,325,45,40,410,4,2025,-1
2025-04-01,Assam,Jorhat,785630,38,22,16,76,4,2025,-1
2025-04-01,Gujarat,Jamnagar,361006,125,24,16,165,4,2025,-1
2025-04-01,Maharashtra,Chandrapur,442401,193,18,10,221,4,2025,-1
2025-04-01,Chhattisgarh,Durg,491001,336,38,10,384,4,2025,-1
2025-04-01,Karnataka,Yadgir,585202,294,44,10,348,4,2025,-1
2025-04-01,Telangana,K.v. Rangareddy,500032,27,14,13,54,4,2025,-1
2025-04-01,Madhya Pradesh,Morena,476001,479,160,25,664,4,2025,-1
2025-04-01,Rajasthan,Sirohi,307026,279,148,47,474,4,2025,-1
2025-04-01,West Bengal,Alipurduar,735204,18,36,16,70,4,2025,-1
2025-04-01,Uttar Pradesh,Saharanpur,247001,1136,436,19,1591,4,2025,-1
2025-04-01,Assam,Baksa,781344,31,29,16,76,4,2025,-1
2025-04-01,Uttar Pradesh,Kanpur Nagar,209401,43,70,23,136,4,2025,-1
2025-04-01,Delhi,South West Delhi,110061,50,20,11,81,4,2025,-1
2025-04-01,Gujarat,Surat,395005,119,20,22,161,4,2025,-1
2025-04-01,Assam,Kamrup Metro,782403,45,12,14,71,4,2025,-1
2025-04-01,Assam,Kamrup Metro,781012,20,34,26,80,4,2025,-1
2025-04-01,Rajasthan,Dholpur,328021,290,98,13,401,4,2025,-1
2025-04-01,Uttar Pradesh,Gonda,271311,61,45,12,118,4,2025,-1
2025-04-01,Gujarat,Rajkot,360055,125,19,13,157,4,2025,-1
2025-04-01,Assam,Nagaon,782124,331,125,12,468,4,2025,-1
2025-04-01,Meghalaya,East Jaintia Hills,793160,234,255,86,575,4,2025,-1
2025-04-01,Uttar Pradesh,Bareilly,243201,1264,288,11,1563,4,2025,-1
2025-04-01,Gujarat,Morbi,363650,89,10,12,111,4,2025,-1
2025-04-01,Rajasthan,Bundi,323022,60,36,14,110,4,2025,-1
2025-04-01,Maharashtra,Solapur,413304,278,38,21,337,4,2025,-1
2025-04-01,Assam,Dhubri,783334,212,102,11,325,4,2025,-1
2025-04-01,Assam,Dhubri,783337,56,46,10,112,4,2025,-1
2025-04-01,Uttar Pradesh,Sitapur,261201,568,282,14,864,4,2025,-1
2025-04-01,Gujarat,Gandhinagar,382016,48,17,10,75,4,2025,-1
2025-04-01,Gujarat,Kachchh,370165,70,126,16,212,4,2025,-1
2025-04-01,Bihar,Bhagalpur,812005,329,296,16,641,4,2025,-1
2025-04-01,Delhi,South West Delhi,110045,314,95,22,431,4,2025,-1
2025-04-01,Uttar Pradesh,Gorakhpur,273015,102,188,10,300,4,2025,-1
2025-04-01,Jharkhand,Dumka,814119,34,32,23,89,4,2025,-1
2025-04-01,Uttar Pradesh,Bulandshahr,203001,377,295,32,704,4,2025,-1
2025-04-01,Bihar,Patna,800001,75,265,74,414,4,2025,-1
2025-04-01,Meghalaya,West Jaintia Hills,793161,30,96,32,158,4,2025,-1
2025-04-01,Uttar Pradesh,Kanpur Nagar,208021,174,169,11,354,4,2025,-1
2025-04-01,Punjab,Ludhiana,141010,144,77,23,244,4,2025,-1
2025-04-01,Bihar,Gaya,824233,63,317,13,393,4,2025,-1
2025-04-01,Gujarat,Patan,384245,96,14,21,131,4,2025,-1
2025-04-01,Madhya Pradesh,Chhatarpur,471405,178,103,10,291,4,2025,-1
2025-04-01,Assam,Cachar,788116,78,35,33,146,4,2025,-1
2025-04-01,Karnataka,Bengaluru,560087,131,28,34,193,4,2025,-1
2025-04-01,Madhya Pradesh,Ashok Nagar,473446,76,53,13,142,4,2025,-1
2025-04-01,Uttar Pradesh,Sultanpur,228001,262,195,23,480,4,2025,-1
2025-04-01,Gujarat,Dahod,389140,57,45,29,131,4,2025,-1
2025-04-01,Assam,Karbi Anglong,782480,126,338,134,598,4,2025,-1
2025-04-01,Uttar Pradesh,Shahjahanpur,242221,469,248,30,747,4,2025,-1
2025-04-01,Haryana,Faridabad,121004,1047,215,15,1277,4,2025,-1
2025-04-01,Rajasthan,Bikaner,334001,552,261,16,829,4,2025,-1
2025-04-01,Delhi,South West Delhi,110037,126,65,11,202,4,2025,-1
2025-04-01,Assam,Nalbari,781335,11,15,30,56,4,2025,-1
2025-04-01,Nagaland,Phek,797108,83,112,11,206,4,2025,-1
2025-04-01,Gujarat,Banaskantha,385575,83,50,67,200,4,2025,-1
2025-04-01,Madhya Pradesh,Raisen,464886,119,44,10,173,4,2025,-1
2025-04-01,Uttar Pradesh,Shrawasti,271831,207,307,11,525,4,2025,-1
2025-04-01,Gujarat,Kheda,387620,109,29,63,201,4,2025,-1
2025-04-01,Delhi,East Delhi,110092,676,221,15,912,4,2025,-1
2025-04-01,Uttar Pradesh,Lucknow,226020,180,174,12,366,4,2025,-1
2025-04-01,Karnataka,Bengaluru,560102,61,12,22,95,4,2025,-1
2025-04-01,Bihar,Sitamarhi,843330,166,117,182,465,4,2025,-1
2025-04-01,Madhya Pradesh,Katni,483770,236,24,10,270,4,2025,-1
2025-04-01,Gujarat,Kachchh,370145,22,26,15,63,4,2025,-1
2025-04-01,Madhya Pradesh,Jhabua,457661,247,212,29,488,4,2025,-1
2025-04-01,Uttar Pradesh,Kheri,262907,70,58,10,138,4,2025,-1
2025-04-01,Assam,Kamrup,781123,42,32,13,87,4,2025,-1
2025-04-01,Gujarat,Banaskantha,385110,101,186,52,339,4,2025,-1
2025-04-01,Tripura,Unakoti,799263,19,16,15,50,4,2025,-1
2025-04-01,Delhi,North West Delhi,110034,295,101,13,409,4,2025,-1
2025-04-01,Madhya Pradesh,Indore,452002,217,38,10,265,4,2025,-1
2025-04-01,Bihar,Madhubani,847232,143,111,17,271,4,2025,-1
2025-04-01,Madhya Pradesh,Chhatarpur,471625,105,39,10,154,4,2025,-1
2025-04-01,Meghalaya,West Khasi Hills,793120,323,858,487,1668,4,2025,-1
2025-04-01,Assam,Kamrup Metro,781020,21,45,18,84,4,2025,-1
2025-04-01,Uttar Pradesh,Sitapur,261203,456,194,20,670,4,2025,-1
2025-04-01,Madhya Pradesh,Bhopal,462003,138,24,10,172,4,2025,-1
2025-04-01,Bihar,Muzaffarpur,842002,219,228,18,465,4,2025,-1
2025-04-01,Assam,Udalguri,784509,128,112,45,285,4,2025,-1
2025-04-01,Gujarat,Surat,394230,66,25,25,116,4,2025,-1
2025-04-01,Gujarat,Banaskantha,385001,204,64,75,343,4,2025,-1
2025-04-01,Punjab,Ludhiana,142026,102,17,12,131,4,2025,-1
2025-04-01,Punjab,Amritsar,143110,71,23,14,108,4,2025,-1
2025-04-01,Maharashtra,Mumbai Suburban,400070,135,34,22,191,4,2025,-1
2025-04-01,Rajasthan,Dungarpur,314030,66,83,13,162,4,2025,-1
2025-04-01,Madhya Pradesh,Khargone,451335,39,15,10,64,4,2025,-1
2025-04-01,Uttar Pradesh,Gautam Buddha Nagar,201306,222,223,15,460,4,2025,-1
2025-04-01,Gujarat,Panchmahals,389115,111,11,20,142,4,2025,-1
2025-04-01,Assam,Cachar,788011,25,13,11,49,4,2025,-1
2025-04-01,Assam,Charaideo,785689,22,10,58,90,4,2025,-1
2025-04-01,Uttar Pradesh,Aligarh,202001,1066,643,58,1767,4,2025,-1
2025-04-01,Meghalaya,South Garo Hills,794103,29,147,97,273,4,2025,-1
2025-04-01,Bihar,Patna,800014,29,74,33,136,4,2025,-1
2025-04-01,Telangana,K.v. Rangareddy,500005,132,11,15,158,4,2025,-1
2025-04-01,Uttar Pradesh,Chandauli,232101,195,192,41,428,4,2025,-1
2025-04-01,Bihar,Gaya,824232,155,434,13,602,4,2025,-1
2025-04-01,Maharashtra,Solapur,413401,179,18,11,208,4,2025,-1
2025-04-01,Uttar Pradesh,Maharajganj,273164,385,306,33,724,4,2025,-1
2025-04-01,Chhattisgarh,Bijapur,494444,314,69,60,443,4,2025,-1
2025-04-01,Meghalaya,West Garo Hills,794103,198,347,137,682,4,2025,-1
2025-04-01,Uttar Pradesh,Agra,283201,138,64,16,218,4,2025,-1
2025-04-01,Rajasthan,Bharatpur,321204,240,37,10,287,4,2025,-1
2025-04-01,Madhya Pradesh,Gwalior,475110,313,172,46,531,4,2025,-1
2025-04-01,Uttar Pradesh,Mainpuri,205261,78,45,11,134,4,2025,-1
2025-04-01,Assam,Lakhimpur,784160,43,76,18,137,4,2025,-1
2025-04-01,Assam,Cachar,788003,48,31,16,95,4,2025,-1
2025-04-01,Maharashtra,Thane,421306,220,98,11,329,4,2025,-1
2025-04-01,Assam,Jorhat,785001,50,31,21,102,4,2025,-1
2025-04-01,Bihar,East Champaran,845433,190,206,20,416,4,2025,-1
2025-04-01,Jharkhand,Godda,814153,79,46,11,136,4,2025,-1
2025-04-01,Assam,Kokrajhar,783370,236,174,10,420,4,2025,-1
2025-04-01,Meghalaya,East Khasi Hills,793004,50,76,17,143,4,2025,-1
2025-04-01,Meghalaya,Ri Bhoi,781131,22,152,17,191,4,2025,-1
2025-04-01,Uttar Pradesh,Muzaffarnagar,251002,251,115,13,379,4,2025,-1
2025-04-01,Uttar Pradesh,Siddharthnagar,272153,333,423,17,773,4,2025,-1
2025-04-01,Delhi,West Delhi,110018,275,96,32,403,4,2025,-1
2025-04-01,West Bengal,Uttar Dinajpur,733129,333,106,59,498,4,2025,-1
2025-04-01,Uttar Pradesh,Bareilly,243001,545,273,29,847,4,2025,-1
2025-04-01,Assam,Golaghat,785702,86,73,36,195,4,2025,-1
2025-04-01,Assam,Hojai,782446,317,86,25,428,4,2025,-1
2025-04-01,Maharashtra,Thane,400612,398,163,29,590,4,2025,-1
2025-04-01,Madhya Pradesh,Datia,475661,237,55,10,302,4,2025,-1
2025-04-01,Bihar,Madhubani,847108,155,239,25,419,4,2025,-1
2025-04-01,Tripura,West Tripura,799045,78,34,13,125,4,2025,-1
2025-04-01,Assam,Cachar,788114,80,34,25,139,4,2025,-1
2025-04-01,Telangana,Medchal-malkajgiri,500072,76,25,15,116,4,2025,-1
2025-04-01,Assam,Darrang,784514,56,32,26,114,4,2025,-1
2025-04-01,Gujarat,Gandhinagar,382610,17,10,13,40,4,2025,-1
2025-04-01,Gujarat,Patan,385360,79,30,32,141,4,2025,-1
2025-04-01,Madhya Pradesh,Katni,483332,117,16,10,143,4,2025,-1
2025-04-01,Meghalaya,West Jaintia Hills,793109,86,167,29,282,4,2025,-1
2025-04-01,Gujarat,Patan,384151,120,19,41,180,4,2025,-1
2025-04-01,Meghalaya,East Khasi Hills,793110,168,538,175,881,4,2025,-1
2025-04-01,Madhya Pradesh,Sagar,470001,183,26,12,221,4,2025,-1
2025-04-01,Assam,Barpeta,781313,75,37,12,124,4,2025,-1
2025-04-01,Assam,Sibsagar,785640,77,30,45,152,4,2025,-1
2025-04-01,Assam,Marigaon,782121,97,64,13,174,4,2025,-1
2025-04-01,Karnataka,Bengaluru,560092,74,13,14,101,4,2025,-1
2025-04-01,Madhya Pradesh,Sheopur,476337,172,125,13,310,4,2025,-1
2025-04-01,Uttar Pradesh,Sitapur,261208,240,144,14,398,4,2025,-1
2025-04-01,Assam,Dibrugarh,786001,40,35,34,109,4,2025,-1
2025-04-01,Gujarat,Dahod,389152,65,79,55,199,4,2025,-1
2025-04-01,Gujarat,Arvalli,383315,76,14,19,109,4,2025,-1
2025-04-01,Uttar Pradesh,Kheri,262903,78,82,10,170,4,2025,-1
2025-04-01,Gujarat,Surendra Nagar,363427,58,13,10,81,4,2025,-1
2025-04-01,Assam,Kamrup Metro,781007,10,20,12,42,4,2025,-1
2025-04-01,Gujarat,Panchmahals,389365,69,30,21,120,4,2025,-1
2025-04-01,West Bengal,Malda,732124,306,80,10,396,4,2025,-1
2025-04-01,Gujarat,Amreli,365560,125,11,28,164,4,2025,-1
2025-04-01,Meghalaya,West Garo Hills,794109,156,126,62,344,4,2025,-1
2025-04-01,Nagaland,Phek,797107,74,156,11,241,4,2025,-1
2025-04-01,Meghalaya,South Garo Hills,794102,58,288,82,428,4,2025,-1
2025-04-01,Assam,Baksa,781367,94,121,31,246,4,2025,-1
2025-04-01,Rajasthan,Alwar,301405,138,37,13,188,4,2025,-1
2025-04-01,Assam,Cachar,788120,123,35,18,176,4,2025,-1
2025-04-01,Maharashtra,Hingoli,431701,133,11,20,164,4,2025,-1
2025-04-01,Rajasthan,Jaipur,303012,144,37,11,192,4,2025,-1
2025-04-01,Bihar,East Champaran,845415,148,193,12,353,4,2025,-1
2025-04-01,Uttar Pradesh,Kanpur Dehat,209204,81,58,23,162,4,2025,-1
2025-04-01,Uttar Pradesh,Ambedkar Nagar,224122,159,143,10,312,4,2025,-1
2025-04-01,Gujarat,Gir Somnath,362720,190,21,33,244,4,2025,-1
2025-04-01,Gujarat,Gir Somnath,362150,149,24,17,190,4,2025,-1
2025-04-01,Gujarat,Gir Somnath,362510,157,31,11,199,4,2025,-1
2025-04-01,Tamil Nadu,Madurai,625017,94,10,11,115,4,2025,-1
2025-04-01,Uttar Pradesh,Pilibhit,262122,598,260,20,878,4,2025,-1
2025-04-01,Haryana,Faridabad,121002,244,75,10,329,4,2025,-1
2025-04-01,Mizoram,Champhai,796321,275,76,17,368,4,2025,-1
2025-04-01,Gujarat,Dahod,389382,26,21,55,102,4,2025,-1
2025-04-01,Madhya Pradesh,Dhar,454660,101,27,10,138,4,2025,-1
2025-04-01,Gujarat,Valsad,396001,135,21,10,166,4,2025,-1
2025-04-01,Jharkhand,Pakur,816107,579,372,11,962,4,2025,-1
2025-04-01,Assam,Baksa,781315,114,32,18,164,4,2025,-1
2025-04-01,Bihar,Patna,801503,119,243,20,382,4,2025,-1
2025-04-01,Bihar,Vaishali,844504,270,217,10,497,4,2025,-1
2025-04-01,Assam,Cachar,788101,77,46,14,137,4,2025,-1
2025-04-01,Madhya Pradesh,Shivpuri,473551,193,105,51,349,4,2025,-1
2025-04-01,Bihar,East Champaran,845305,73,112,17,202,4,2025,-1
2025-04-01,Uttar Pradesh,Lucknow,226003,297,270,27,594,4,2025,-1
2025-04-01,Rajasthan,Jalor,343029,207,84,41,332,4,2025,-1
2025-04-01,Assam,Tinsukia,786183,28,10,29,67,4,2025,-1
2025-04-01,Assam,Udalguri,784114,47,29,36,112,4,2025,-1
2025-04-01,West Bengal,Uttar Dinajpur,733123,158,29,10,197,4,2025,-1
2025-04-01,Assam,Baksa,781368,46,71,30,147,4,2025,-1
2025-04-01,Madhya Pradesh,Vidisha,464221,454,57,23,534,4,2025,-1
2025-04-01,Assam,Tinsukia,786125,41,74,80,195,4,2025,-1
2025-04-01,Karnataka,Bengaluru,560083,162,30,12,204,4,2025,-1
2025-04-01,West Bengal,Darjeeling,734013,49,18,13,80,4,2025,-1
2025-04-01,Gujarat,Banaskantha,385535,367,253,120,740,4,2025,-1
2025-04-01,Gujarat,Valsad,396065,346,83,80,509,4,2025,-1
2025-04-01,Uttar Pradesh,Gorakhpur,273007,77,114,12,203,4,2025,-1
2025-04-01,Gujarat,Surendra Nagar,363310,145,52,42,239,4,2025,-1
2025-04-01,Assam,Karimganj,788723,155,77,15,247,4,2025,-1
2025-04-01,Uttar Pradesh,Bahraich,271801,219,131,24,374,4,2025,-1
2025-04-01,Uttar Pradesh,Bahraich,271870,43,41,15,99,4,2025,-1
2025-04-01,Assam,Darrang,784146,90,47,36,173,4,2025,-1
2025-04-01,Rajasthan,Jaipur,302002,367,64,26,457,4,2025,-1
2025-04-01,Meghalaya,East Khasi Hills,793111,40,157,44,241,4,2025,-1
2025-04-01,Karnataka,Bengaluru,560091,343,21,21,385,4,2025,-1
2025-04-01,Meghalaya,East Jaintia Hills,793200,200,510,197,907,4,2025,-1
2025-04-01,Gujarat,Gir Somnath,362550,70,28,11,109,4,2025,-1
2025-04-01,Assam,Biswanath,784176,75,66,22,163,4,2025,-1
2025-04-01,Assam,Marigaon,782105,89,96,20,205,4,2025,-1
2025-04-01,Uttarakhand,Dehradun,248001,510,138,26,674,4,2025,-1
2025-04-01,Gujarat,Kheda,387630,77,13,11,101,4,2025,-1
2025-04-01,Gujarat,Sabarkantha,383270,79,60,32,171,4,2025,-1
2025-04-01,Assam,Darrang,784115,136,85,76,297,4,2025,-1
2025-04-01,Assam,Dhubri,783349,123,99,24,246,4,2025,-1
2025-04-01,Bihar,East Champaran,845302,239,335,26,600,4,2025,-1
2025-04-01,Assam,Udalguri,784510,24,36,12,72,4,2025,-1
2025-04-01,Karnataka,Bengaluru,560035,105,30,50,185,4,2025,-1
2025-04-01,Meghalaya,East Khasi Hills,793012,23,180,90,293,4,2025,-1
2025-04-01,Assam,Biswanath,784174,29,48,10,87,4,2025,-1
2025-04-01,Gujarat,Patan,384265,208,36,49,293,4,2025,-1
2025-04-01,Uttar Pradesh,Mainpuri,205262,123,107,11,241,4,2025,-1
2025-04-01,Madhya Pradesh,Burhanpur,450332,111,31,11,153,4,2025,-1
2025-04-01,Meghalaya,East Khasi Hills,793009,68,339,141,548,4,2025,-1
2025-04-01,Punjab,Amritsar,143001,888,186,40,1114,4,2025,-1
2025-04-01,Madhya Pradesh,Indore,452001,396,105,27,528,4,2025,-1
2025-04-01,Uttar Pradesh,Kaushambi,212213,63,39,11,113,4,2025,-1
2025-04-01,Uttar Pradesh,Gorakhpur,273008,61,93,24,178,4,2025,-1
2025-04-01,Uttar Pradesh,Bahraich,271865,287,322,61,670,4,2025,-1
2025-04-01,Maharashtra,Pune,410405,39,11,19,69,4,2025,-1
2025-04-01,Karnataka,Bengaluru,560093,66,20,12,98,4,2025,-1
2025-04-01,Assam,Karimganj,788724,163,122,12,297,4,2025,-1
2025-04-01,Assam,Darrang,784190,139,40,14,193,4,2025,-1
2025-04-01,Meghalaya,West Garo Hills,794005,76,151,64,291,4,2025,-1
2025-04-01,Uttar Pradesh,Bahraich,271902,106,158,32,296,4,2025,-1
2025-04-01,Assam,North Cachar Hills,788830,27,57,19,103,4,2025,-1
2025-04-01,Gujarat,Banaskantha,385540,24,14,12,50,4,2025,-1
2025-04-01,Bihar,Patna,803201,114,297,14,425,4,2025,-1
2025-04-01,Assam,Golaghat,785705,65,88,13,166,4,2025,-1
2025-04-01,Madhya Pradesh,Jhabua,457779,219,160,19,398,4,2025,-1
2025-04-01,Madhya Pradesh,Burhanpur,450221,91,29,18,138,4,2025,-1
2025-04-01,Meghalaya,North Garo Hills,794108,47,190,76,313,4,2025,-1
2025-04-01,Assam,Hailakandi,788164,38,13,13,64,4,2025,-1
2025-04-01,Punjab,Ludhiana,141015,130,80,18,228,4,2025,-1
2025-04-01,Karnataka,Bengaluru,560016,210,48,45,303,4,2025,-1
2025-04-01,Gujarat,Banaskantha,385565,119,84,96,299,4,2025,-1
2025-04-01,Maharashtra,Nanded,431715,188,24,12,224,4,2025,-1
2025-04-01,Jammu and Kashmir,Punch,185121,142,59,10,211,4,2025,-1
2025-04-01,Assam,Goalpara,783129,257,93,131,481,4,2025,-1
2025-04-01,Uttar Pradesh,Gautam Buddha Nagar,201301,602,503,55,1160,4,2025,-1
2025-04-01,Bihar,Jehanabad,804408,37,114,13,164,4,2025,-1
2025-04-01,Madhya Pradesh,Burhanpur,450331,345,95,71,511,4,2025,-1
2025-04-01,Uttar Pradesh,Gonda,271503,223,126,17,366,4,2025,-1
2025-04-01,Uttar Pradesh,Jalaun,285203,61,32,10,103,4,2025,-1
2025-04-01,Bihar,Patna,800008,53,185,45,283,4,2025,-1
2025-04-01,Bihar,Jehanabad,804418,16,76,21,113,4,2025,-1
2025-04-01,Maharashtra,Thane,421301,360,124,12,496,4,2025,-1
2025-04-01,Assam,Kamrup,781366,57,38,17,112,4,2025,-1
2025-04-01,Uttar Pradesh,Kanpur Dehat,209303,204,122,10,336,4,2025,-1
2025-04-01,Uttar Pradesh,Etah,207001,724,354,13,1091,4,2025,-1
2025-04-01,Uttar Pradesh,Meerut,250002,809,355,22,1186,4,2025,-1
2025-04-01,Gujarat,Vadodara,390011,58,16,13,87,4,2025,-1
2025-04-01,Uttar Pradesh,Gautam Buddha Nagar,201310,126,219,14,359,4,2025,-1
2025-04-01,Assam,Sibsagar,785697,52,17,12,81,4,2025,-1
2025-04-01,Madhya Pradesh,Chhatarpur,471301,87,38,10,135,4,2025,-1
2025-04-01,Assam,Karimganj,788737,67,105,10,182,4,2025,-1
2025-04-01,Bihar,Patna,800004,22,85,19,126,4,2025,-1
2025-04-01,Tripura,West Tripura,799035,68,31,12,111,4,2025,-1
2025-04-01,Assam,Dibrugarh,786602,18,21,44,83,4,2025,-1
2025-04-01,Uttar Pradesh,Sitapur,261205,381,231,28,640,4,2025,-1
2025-04-01,Chhattisgarh,Raipur,493225,299,12,11,322,4,2025,-1
2025-04-01,Gujarat,Surendra Nagar,363440,79,28,10,117,4,2025,-1
2025-04-01,Rajasthan,Baran,325205,255,37,15,307,4,2025,-1
2025-04-01,Rajasthan,Sirohi,307024,70,62,20,152,4,2025,-1
2025-04-01,Assam,Tinsukia,786190,38,34,11,83,4,2025,-1
2025-04-01,Uttar Pradesh,Lucknow,226017,169,209,11,389,4,2025,-1
2025-04-01,Punjab,Ludhiana,141008,419,181,20,620,4,2025,-1
2025-04-01,Uttar Pradesh,Mainpuri,205247,81,83,14,178,4,2025,-1
2025-04-01,Punjab,Sangrur,148001,145,11,10,166,4,2025,-1
2025-04-01,Rajasthan,Bundi,323802,98,18,11,127,4,2025,-1
2025-04-01,Gujarat,Patan,384285,91,15,35,141,4,2025,-1
2025-04-01,Meghalaya,West Garo Hills,794001,67,136,13,216,4,2025,-1
2025-04-01,Karnataka,Bengaluru,560024,51,15,10,76,4,2025,-1
2025-04-01,Rajasthan,Karauli,322230,348,105,12,465,4,2025,-1
2025-04-01,Gujarat,Mahesana,384325,95,10,14,119,4,2025,-1
2025-04-01,Bihar,Muzaffarpur,843128,228,182,11,421,4,2025,-1
2025-04-01,Assam,Tinsukia,786171,63,58,50,171,4,2025,-1
2025-04-01,West Bengal,Uttar Dinajpur,733156,289,89,20,398,4,2025,-1
2025-04-01,Gujarat,Anand,388550,29,10,13,52,4,2025,-1
2025-04-01,Gujarat,Surat,395006,473,137,26,636,4,2025,-1
2025-04-01,Assam,Dibrugarh,786613,21,15,20,56,4,2025,-1
2025-04-01,Bihar,Jehanabad,804417,25,102,14,141,4,2025,-1
2025-04-01,Nagaland,Longleng,798625,131,226,12,369,4,2025,-1
2025-04-01,Madhya Pradesh,Dhar,454001,253,74,75,402,4,2025,-1
2025-04-01,Bihar,Patna,800026,13,38,12,63,4,2025,-1
2025-04-01,Gujarat,Vadodara,391770,44,12,41,97,4,2025,-1
2025-04-01,Meghalaya,East Khasi Hills,793019,25,55,62,142,4,2025,-1
